M,N,time_us,Tflops,utilization_ratio
2591,2856,53.419998,0.13852295539209866,68.7176825
3482,7673,78.879997,0.33870926744583923,56.51447249999999
9817,2089,63.580002,0.32254973820227306,55.097114999999995
1974,5521,41.439999,0.26299358742745144,51.16956749999999
1980,1776,24.76,0.14202261712439418,62.840192500000015
2050,6983,49.919998,0.2867618303991118,53.58130000000001
8599,1648,37.84,0.37450190274841433,62.04292500000002
1178,8093,57.360001,0.166205610770474,57.6536525
