instr,addr,pipe,call_count,cycles,running_time(us),detail
MOV_XD_SPR,0x1168b034,SCALAR,1,1,0.000000,"XD:X2=0,SPR:CTRL,"
INSERT_XD_XN,0x1168b038,SCALAR,1,1,0.000000,"XD:X2=0,XN:X3=0,IMM:0x6,UIMM:0x2,"
MOV_XD_IMM,0x1168b040,SCALAR,1,1,0.000000,"XD:X2=0,IMM:0,"
MOVX8_XD_IMM,0x1168b044,SCALAR,1,1,0.000000,"XD:X3=0x7ff80,IMM:0xfff0,"
SUB_IMM,0x1168b058,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x177a88,XN:X30=0x178140,IMM:0x6b8,"
SUB_IMM,0x1168b068,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1779c0,XN:X30=0x178140,IMM:0x780,"
ADD,0x1168b14c,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x10000,XN:X3=0,XM:X5=0x10000,"
SUB_IMM,0x1168b11c,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x177a98,XN:X30=0x178140,IMM:0x6a8,"
MOVK,0x1168b120,SCALAR,1,1,0.000000,"XD:X5=0x80000,IMM:0x8,UIMM:0x1,"
MOV_XD_IMM,0x1168b1bc,SCALAR,1,1,0.000000,"XD:X4=0x4,IMM:0x4,"
NEG,0x1168b124,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0xffffffff00080000,XN:X6=0xfff80000,"
MOVX8_XD_IMM,0x1168b144,SCALAR,1,1,0.000000,"XD:X5=0x10000,IMM:0x2000,"
MOV_XD_IMM,0x1168b148,SCALAR,1,1,0.000000,"XD:X7=0,IMM:0,"
MOVX8_XD_IMM,0x1168b1b8,SCALAR,1,1,0.000000,"XD:X5=0x20000,IMM:0x4000,"
SUB_IMM,0x1168b1a0,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x177ab8,XN:X30=0x178140,IMM:0x688,"
SUB_IMM,0x1168b118,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x177ec8,XN:X30=0x178140,IMM:0x278,"
SUB_IMM,0x1168b19c,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x177ef8,XN:X30=0x178140,IMM:0x248,"
MOVK,0x1168b150,SCALAR,1,1,0.000000,"XD:X7=0xffff0000,IMM:0xffff,UIMM:0x1,"
NEG,0x1168b160,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0xffffffff00010000,XN:X7=0xffff0000,"
SUB_IMM,0x1168b168,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x177ee0,XN:X30=0x178140,IMM:0x260,"
ADD,0x1168b18c,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x10000,XN:X4=0,XM:X5=0x10000,"
SUB_IMM,0x1168b16c,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x177aa8,XN:X30=0x178140,IMM:0x698,"
MOV_XD_IMM,0x1168b184,SCALAR,1,1,0.000000,"XD:X3=0x2,IMM:0x2,"
MOVK,0x1168b114,SCALAR,1,1,0.000000,"XD:X6=0xfff80000,IMM:0xfff8,UIMM:0x1,"
ADD,0x1168b1c0,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x20000,XN:X3=0,XM:X5=0x20000,"
MOV_XD_IMM,0x1168b110,SCALAR,1,1,0.000000,"XD:X5=0,IMM:0,"
MOV_XD_IMM,0x1168b1c4,SCALAR,1,1,0.000000,"XD:X7=0,IMM:0,"
MOVK,0x1168b1c8,SCALAR,1,1,0.000000,"XD:X7=0xfffe0000,IMM:0xfffe,UIMM:0x1,"
SUB_IMM,0x1168b104,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0x1779b8,XN:X30=0x178140,IMM:0x788,"
SIGNEXT,0x1168b0f4,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0x2,XN:X5=0x2,"
NEG,0x1168b1d8,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0xffffffff00020000,XN:X7=0xfffe0000,"
ADD_IMM,0x1168b100,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x170000,XN:X4=0x170000,IMM:0,"
SHL,0x1168b0fc,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x170000,DATA_SRC:IMM,IMM:0xf,"
SHR,0x1168b0f8,SCALAR,1,1,0.000000,"dtype:U64,XD:X4=0x2e,DATA_SRC:IMM,IMM:0xf,"
MOV_XD_IMM,0x1168b1e4,SCALAR,1,1,0.000000,"XD:X0=0x7,IMM:0x7,"
END,0x1168b8d8,FLOWCTRL,1,0,0.000000,""
JUMPCMP,0x1168b53c,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X3=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
NOP,0x1168b8d0,FLOWCTRL,1,0,0.000000,""
JUMP,0x1168b890,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168b8cc"
JUMPC,0x1168b88c,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168b890,cond_flag:0"
MOV_SPR_XN,0x1168b03c,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X2=0,"
JUMPCMP,0x1168b580,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X1=0x1,Condition_op:1,FC_type:IMM,IMM:0xb5CMP_type:IMM,UIMM:0,"
JUMP,0x1168b540,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168b57c"
SET_FLAG,0x1168b0f0,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:1,"
JUMPCMP,0x1168b52c,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X2=0x9,Condition_op:3,FC_type:IMM,IMM:0x14CMP_type:REG,XM:X4=0xd,"
WAIT_FLAG,0x1168b518,MTE1,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:2,"
WAIT_FLAG,0x1168b510,MTE1,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:1,"
SET_FLAG,0x1168b108,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:2,"
JUMP,0x1168b258,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168b284"
SET_FLAG,0x1168b0d0,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:0,"
WAIT_FLAG,0x1168b4fc,MTE1,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:0,"
JUMPCMP,0x1168b27c,FLOWCTRL,5,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X4=0x1,Condition_op:2,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X6=0x5,"
JUMP,0x1168b280,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168b284"
JUMPC,0x1168b28c,FLOWCTRL,5,0,0.000000,"TargetPC:0x1168b290,cond_flag:1"
