instr,addr,pipe,call_count,cycles,running_time(us),detail
WAIT_FLAG,0x1168beec,MTE2,1,0,0.000000,"PIPE:MTE3,TRIGGERPIPE:MTE2,FLAGID:1,"
WAIT_FLAG,0x1168d34c,MTE2,31,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:1,"
JUMPC,0x1168d350,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d354,cond_flag:0"
JUMP,0x1168cc40,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMP,0x1168c8a8,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c8ac"
NOP,0x1168cf94,FLOWCTRL,1,0,0.000000,""
JUMPCMP,0x1168c0ac,FLOWCTRL,2,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X8=0x1,Condition_op:0,FC_type:IMM,IMM:0x37dCMP_type:REG,XM:X3=0x2,"
JUMPCMP,0x1168c0d4,FLOWCTRL,2,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X2=0,Condition_op:1,FC_type:IMM,IMM:0x3f5CMP_type:REG,XM:X0=0x1,"
JUMP,0x1168c060,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMP,0x1168d360,FLOWCTRL,31,0,0.000000,"TargetPC:0"
JUMPC,0x1168e144,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168e148,cond_flag:1"
NOP,0x1168c88c,FLOWCTRL,1,0,0.000000,""
JUMP,0x1168bf04,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMP,0x1168cc64,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMPCMP,0x1168d584,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X1=0x1,Condition_op:0,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
MOV_SPR_XN,0x1168b970,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X0=0,"
JUMP,0x1168d588,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d58c"
JUMP,0x1168c00c,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c0b0"
MOV_SPR_XN,0x1168b980,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X0=0,"
JUMP,0x1168c154,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c158"
JUMP,0x1168be9c,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168bea0"
WAIT_FLAG,0x1168c40c,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:0,"
JUMPCMP,0x1168be98,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X3=0x47f,Condition_op:2,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X15=0x200,"
MOV_SPR_XN,0x1168dce8,SCALAR,32,0,0.000000,"SPR:CTRL,XN:X2=0x100000000000000,"
JUMP,0x1168c228,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c22c"
JUMPCMP,0x1168d07c,FLOWCTRL,32,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X0=0x1,Condition_op:2,FC_type:IMM,IMM:0x5CMP_type:REG,XM:X19=0x20,"
WAIT_FLAG,0x1168c14c,MTE2,1,0,0.000000,"PIPE:MTE3,TRIGGERPIPE:MTE2,FLAGID:0,"
SET_FLAG,0x1168bddc,VECTOR,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:0,"
SET_FLAG,0x1168bde4,VECTOR,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:2,"
JUMPC,0x1168c150,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c154,cond_flag:0"
JUMPC,0x1168ddc4,FLOWCTRL,32,0,0.000000,"TargetPC:0x1168ddc8,cond_flag:1"
SET_FLAG,0x1168ddc0,VECTOR,32,0,0.000000,"PIPE:VEC,TRIGGERPIPE:SCALAR,FLAGID:0,"
SET_FLAG,0x1168bdf0,MTE3,1,0,0.000000,"PIPE:MTE3,TRIGGERPIPE:MTE2,FLAGID:0,"
WAIT_FLAG,0x1168c418,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:2,"
JUMP,0x1168d08c,FLOWCTRL,1,0,0.000000,"TargetPC:0"
SET_FLAG,0x1168be8c,MTE3,1,0,0.000000,"PIPE:MTE3,TRIGGERPIPE:MTE2,FLAGID:1,"
JUMPCMP,0x1168c224,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X2=0xfffffffffffffffd,Condition_op:2,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X3=0x3,"
SET_FLAG,0x1168be80,VECTOR,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:3,"
MOV_SPR_XN,0x1168c3ac,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X0=0,"
JUMPCMP,0x1168c174,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X5=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
NOP,0x1168d0a4,FLOWCTRL,32,0,0.000000,""
NOP,0x1168dcb8,FLOWCTRL,32,0,0.000000,""
JUMP,0x1168c178,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c17c"
JUMPCMP,0x1168c190,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X5=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
SET_FLAG,0x1168be78,VECTOR,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:1,"
MOV_SPR_XN,0x1168c37c,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X1=0x100000000000000,"
JUMP,0x1168d1ac,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d1b0"
JUMP,0x1168c48c,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMP,0x1168c1a0,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMPCMP,0x1168d1c4,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X6=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
JUMP,0x1168bae0,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168bb0c"
JUMPCMP,0x1168bb04,FLOWCTRL,5,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X2=0x1,Condition_op:2,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X4=0x5,"
JUMP,0x1168bb08,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168bb0c"
JUMPC,0x1168bb14,FLOWCTRL,5,0,0.000000,"TargetPC:0x1168bb18,cond_flag:1"
JUMP,0x1168de58,FLOWCTRL,32,0,0.000000,"TargetPC:0"
JUMPCMP,0x1168c47c,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X4=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
JUMP,0x1168d610,FLOWCTRL,31,0,0.000000,"TargetPC:0"
JUMP,0x1168c464,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c468"
ENDLOOP,0x1168de48,FLOWCTRL,1024,0,0.000000,"Iter:0"
JUMPCMP,0x1168c460,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X4=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
JUMPCMP,0x1168d600,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X6=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
JUMPCMP,0x1168d1a8,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X6=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
WAIT_FLAG,0x1168beb8,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:0,"
JUMP,0x1168c440,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c454"
JUMPCMP,0x1168c43c,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X4=0x9,Condition_op:3,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X24=0xe,"
JUMP,0x1168c27c,FLOWCTRL,1,0,0.000000,"TargetPC:0"
WAIT_FLAG,0x1168de28,VECTOR,1024,0,0.000000,"PIPE:SCALAR,TRIGGERPIPE:VEC,FLAGID:0,"
JUMP,0x1168d188,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d18c"
JUMPC,0x1168d184,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d188,cond_flag:0"
JUMP,0x1168d950,FLOWCTRL,31,0,0.000000,"TargetPC:0"
WAIT_FLAG,0x1168d180,MTE2,31,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:3,"
LOOP,0x1168de10,FLOWCTRL,32,0,0.000000,"TotalIterNum:0"
NOP,0x1168d05c,FLOWCTRL,32,0,0.000000,""
